Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
EMFSolutionXtend;Q1;1;2;15;Update;Time;6788406
EMFSolutionXtend;Q1;1;2;15;Update;Memory;10963024
EMFSolutionXtend;Q1;1;2;15;Update;Elements;404236|167197|404315
EMFSolutionXtend;Q1;1;2;16;Update;Time;7198340
EMFSolutionXtend;Q1;1;2;16;Update;Memory;10964576
EMFSolutionXtend;Q1;1;2;16;Update;Elements;404236|167197|404315
EMFSolutionXtend;Q1;1;2;17;Update;Time;8072842
EMFSolutionXtend;Q1;1;2;17;Update;Memory;10970760
EMFSolutionXtend;Q1;1;2;17;Update;Elements;404236|167197|404315
EMFSolutionXtend;Q1;1;2;18;Update;Time;7290013
EMFSolutionXtend;Q1;1;2;18;Update;Memory;10979136
EMFSolutionXtend;Q1;1;2;18;Update;Elements;404236|167197|404315
EMFSolutionXtend;Q1;1;2;19;Update;Time;10771244
EMFSolutionXtend;Q1;1;2;19;Update;Memory;10984720
EMFSolutionXtend;Q1;1;2;19;Update;Elements;404236|167197|404315
EMFSolutionXtend;Q1;1;2;20;Update;Time;10562382
EMFSolutionXtend;Q1;1;2;20;Update;Memory;10985576
EMFSolutionXtend;Q1;1;2;20;Update;Elements;404236|167197|404315
EMFSolutionXtend;Q1;2;0;0;Initialization;Time;352612212
EMFSolutionXtend;Q1;2;0;0;Initialization;Memory;6005304
EMFSolutionXtend;Q1;2;0;0;Load;Time;389973748
EMFSolutionXtend;Q1;2;0;0;Load;Memory;7497824
EMFSolutionXtend;Q1;2;0;0;Initial;Time;188834020
EMFSolutionXtend;Q1;2;0;0;Initial;Memory;11188936
EMFSolutionXtend;Q1;2;0;0;Initial;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;0;1;Update;Time;52892709
EMFSolutionXtend;Q1;2;0;1;Update;Memory;11217216
EMFSolutionXtend;Q1;2;0;1;Update;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;0;2;Update;Time;56460892
EMFSolutionXtend;Q1;2;0;2;Update;Memory;11221016
EMFSolutionXtend;Q1;2;0;2;Update;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;0;3;Update;Time;47065493
EMFSolutionXtend;Q1;2;0;3;Update;Memory;11218544
EMFSolutionXtend;Q1;2;0;3;Update;Elements;167197|723178|404286
EMFSolutionXtend;Q1;2;0;4;Update;Time;47976895
EMFSolutionXtend;Q1;2;0;4;Update;Memory;11222272
EMFSolutionXtend;Q1;2;0;4;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;0;5;Update;Time;55648699
EMFSolutionXtend;Q1;2;0;5;Update;Memory;11232800
EMFSolutionXtend;Q1;2;0;5;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;0;6;Update;Time;45173207
EMFSolutionXtend;Q1;2;0;6;Update;Memory;11239400
EMFSolutionXtend;Q1;2;0;6;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;0;7;Update;Time;18599739
EMFSolutionXtend;Q1;2;0;7;Update;Memory;11245728
EMFSolutionXtend;Q1;2;0;7;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;0;8;Update;Time;17333323
EMFSolutionXtend;Q1;2;0;8;Update;Memory;11247824
EMFSolutionXtend;Q1;2;0;8;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;0;9;Update;Time;13397562
EMFSolutionXtend;Q1;2;0;9;Update;Memory;11248648
EMFSolutionXtend;Q1;2;0;9;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;0;10;Update;Time;18671289
EMFSolutionXtend;Q1;2;0;10;Update;Memory;11258480
EMFSolutionXtend;Q1;2;0;10;Update;Elements;404236|167197|723178
EMFSolutionXtend;Q1;2;0;11;Update;Time;8919177
EMFSolutionXtend;Q1;2;0;11;Update;Memory;11262704
EMFSolutionXtend;Q1;2;0;11;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;0;12;Update;Time;7845691
EMFSolutionXtend;Q1;2;0;12;Update;Memory;11268704
EMFSolutionXtend;Q1;2;0;12;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;0;13;Update;Time;8568659
EMFSolutionXtend;Q1;2;0;13;Update;Memory;11270120
EMFSolutionXtend;Q1;2;0;13;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;0;14;Update;Time;7814308
EMFSolutionXtend;Q1;2;0;14;Update;Memory;11270056
EMFSolutionXtend;Q1;2;0;14;Update;Elements;167197|404236|723178
EMFSolutionXtend;Q1;2;0;15;Update;Time;7986718
EMFSolutionXtend;Q1;2;0;15;Update;Memory;11285872
EMFSolutionXtend;Q1;2;0;15;Update;Elements;167197|404236|723178
