Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
Neo4jSolution;Q1;4;0;8;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;9;Update;Time;23055034
Neo4jSolution;Q1;4;0;9;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;10;Update;Time;16659356
Neo4jSolution;Q1;4;0;10;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;11;Update;Time;21285988
Neo4jSolution;Q1;4;0;11;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;12;Update;Time;17148064
Neo4jSolution;Q1;4;0;12;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;13;Update;Time;13634302
Neo4jSolution;Q1;4;0;13;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;14;Update;Time;15794966
Neo4jSolution;Q1;4;0;14;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;15;Update;Time;14016415
Neo4jSolution;Q1;4;0;15;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;16;Update;Time;14948856
Neo4jSolution;Q1;4;0;16;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;17;Update;Time;14993799
Neo4jSolution;Q1;4;0;17;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;18;Update;Time;13386472
Neo4jSolution;Q1;4;0;18;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;19;Update;Time;12449042
Neo4jSolution;Q1;4;0;19;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;0;20;Update;Time;12909708
Neo4jSolution;Q1;4;0;20;Update;Elements;723221|167197|404236
Neo4jSolution;Q1;4;1;0;Load;Time;10010439874
Neo4jSolution;Q1;4;1;0;Initial;Time;2861797645
Neo4jSolution;Q1;4;1;0;Initial;Elements;723221|167197|571529
Neo4jSolution;Q1;4;1;1;Update;Time;68220497
Neo4jSolution;Q1;4;1;1;Update;Elements;723221|167197|571529
Neo4jSolution;Q1;4;1;2;Update;Time;25188809
Neo4jSolution;Q1;4;1;2;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;3;Update;Time;22207034
Neo4jSolution;Q1;4;1;3;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;4;Update;Time;20324079
Neo4jSolution;Q1;4;1;4;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;5;Update;Time;30758614
Neo4jSolution;Q1;4;1;5;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;6;Update;Time;28966154
Neo4jSolution;Q1;4;1;6;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;7;Update;Time;25757789
Neo4jSolution;Q1;4;1;7;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;8;Update;Time;29906985
Neo4jSolution;Q1;4;1;8;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;9;Update;Time;29002149
Neo4jSolution;Q1;4;1;9;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;10;Update;Time;18660819
Neo4jSolution;Q1;4;1;10;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;11;Update;Time;21001055
Neo4jSolution;Q1;4;1;11;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;12;Update;Time;19461022
Neo4jSolution;Q1;4;1;12;Update;Elements;723221|404236|167197
Neo4jSolution;Q1;4;1;13;Update;Time;12333033
Neo4jSolution;Q1;4;1;13;Update;Elements;723221|404236|167197
