Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
NMF;Q1;2;1;2;Update;Time;2335800
NMF;Q1;2;1;2;Update;Memory;70062080
NMF;Q1;2;1;2;Update;Elements;167197|723178|404286
NMF;Q1;2;1;3;Update;Time;2262300
NMF;Q1;2;1;3;Update;Memory;70062080
NMF;Q1;2;1;3;Update;Elements;167197|723178|404286
NMF;Q1;2;1;4;Update;Time;2272400
NMF;Q1;2;1;4;Update;Memory;70062080
NMF;Q1;2;1;4;Update;Elements;404236|167197|723178
NMF;Q1;2;1;5;Update;Time;2313000
NMF;Q1;2;1;5;Update;Memory;70062080
NMF;Q1;2;1;5;Update;Elements;404236|167197|723178
NMF;Q1;2;1;6;Update;Time;2254600
NMF;Q1;2;1;6;Update;Memory;70062080
NMF;Q1;2;1;6;Update;Elements;404236|167197|723178
NMF;Q1;2;1;7;Update;Time;2337200
NMF;Q1;2;1;7;Update;Memory;70062080
NMF;Q1;2;1;7;Update;Elements;404236|167197|723178
NMF;Q1;2;1;8;Update;Time;2310000
NMF;Q1;2;1;8;Update;Memory;70062080
NMF;Q1;2;1;8;Update;Elements;404236|167197|723178
NMF;Q1;2;1;9;Update;Time;2249900
NMF;Q1;2;1;9;Update;Memory;70062080
NMF;Q1;2;1;9;Update;Elements;404236|167197|723178
NMF;Q1;2;1;10;Update;Time;2306900
NMF;Q1;2;1;10;Update;Memory;70062080
NMF;Q1;2;1;10;Update;Elements;404236|167197|723178
NMF;Q1;2;1;11;Update;Time;2343600
NMF;Q1;2;1;11;Update;Memory;70062080
NMF;Q1;2;1;11;Update;Elements;167197|404236|723178
NMF;Q1;2;1;12;Update;Time;2298600
NMF;Q1;2;1;12;Update;Memory;70062080
NMF;Q1;2;1;12;Update;Elements;167197|404236|723178
NMF;Q1;2;1;13;Update;Time;2368700
NMF;Q1;2;1;13;Update;Memory;70062080
NMF;Q1;2;1;13;Update;Elements;167197|404236|723178
NMF;Q1;2;1;14;Update;Time;2360800
NMF;Q1;2;1;14;Update;Memory;70062080
NMF;Q1;2;1;14;Update;Elements;167197|404236|723178
NMF;Q1;2;1;15;Update;Time;2356300
NMF;Q1;2;1;15;Update;Memory;70062080
NMF;Q1;2;1;15;Update;Elements;167197|404236|723178
NMF;Q1;2;1;16;Update;Time;2385100
NMF;Q1;2;1;16;Update;Memory;70062080
NMF;Q1;2;1;16;Update;Elements;167197|404236|723178
NMF;Q1;2;1;17;Update;Time;3126400
NMF;Q1;2;1;17;Update;Memory;70062080
NMF;Q1;2;1;17;Update;Elements;167197|404236|723178
NMF;Q1;2;1;18;Update;Time;2406500
NMF;Q1;2;1;18;Update;Memory;70062080
NMF;Q1;2;1;18;Update;Elements;167197|404236|723178
NMF;Q1;2;1;19;Update;Time;2360700
NMF;Q1;2;1;19;Update;Memory;70062080
NMF;Q1;2;1;19;Update;Elements;167197|404236|723178
NMF;Q1;2;1;20;Update;Time;2337900
NMF;Q1;2;1;20;Update;Memory;70062080
NMF;Q1;2;1;20;Update;Elements;167197|404236|723178
NMF;Q1;2;2;0;Initialization;Time;302405300
NMF;Q1;2;2;0;Initialization;Memory;63574016
NMF;Q1;2;2;0;Load;Time;69456000
NMF;Q1;2;2;0;Load;Memory;69197824
NMF;Q1;2;2;0;Initial;Time;9840800
NMF;Q1;2;2;0;Initial;Memory;69197824
NMF;Q1;2;2;0;Initial;Elements;167197|723178|404286
NMF;Q1;2;2;1;Update;Time;5398900
NMF;Q1;2;2;1;Update;Memory;69677056
NMF;Q1;2;2;1;Update;Elements;167197|723178|404286
NMF;Q1;2;2;2;Update;Time;2319700
NMF;Q1;2;2;2;Update;Memory;69677056
NMF;Q1;2;2;2;Update;Elements;167197|723178|404286
NMF;Q1;2;2;3;Update;Time;2236600
NMF;Q1;2;2;3;Update;Memory;69677056
NMF;Q1;2;2;3;Update;Elements;167197|723178|404286
NMF;Q1;2;2;4;Update;Time;2230600
NMF;Q1;2;2;4;Update;Memory;69677056
NMF;Q1;2;2;4;Update;Elements;404236|167197|723178
NMF;Q1;2;2;5;Update;Time;2325900
NMF;Q1;2;2;5;Update;Memory;69677056
NMF;Q1;2;2;5;Update;Elements;404236|167197|723178
NMF;Q1;2;2;6;Update;Time;2283000
NMF;Q1;2;2;6;Update;Memory;69677056
NMF;Q1;2;2;6;Update;Elements;404236|167197|723178
NMF;Q1;2;2;7;Update;Time;2381700
NMF;Q1;2;2;7;Update;Memory;69677056
NMF;Q1;2;2;7;Update;Elements;404236|167197|723178
NMF;Q1;2;2;8;Update;Time;2278300
NMF;Q1;2;2;8;Update;Memory;69677056
NMF;Q1;2;2;8;Update;Elements;404236|167197|723178
NMF;Q1;2;2;9;Update;Time;2278400
NMF;Q1;2;2;9;Update;Memory;69677056
NMF;Q1;2;2;9;Update;Elements;404236|167197|723178
NMF;Q1;2;2;10;Update;Time;2309400
NMF;Q1;2;2;10;Update;Memory;69677056
NMF;Q1;2;2;10;Update;Elements;404236|167197|723178
NMF;Q1;2;2;11;Update;Time;2333600
NMF;Q1;2;2;11;Update;Memory;69677056
NMF;Q1;2;2;11;Update;Elements;167197|404236|723178
NMF;Q1;2;2;12;Update;Time;2304300
NMF;Q1;2;2;12;Update;Memory;69677056
NMF;Q1;2;2;12;Update;Elements;167197|404236|723178
NMF;Q1;2;2;13;Update;Time;2382100
NMF;Q1;2;2;13;Update;Memory;69677056
NMF;Q1;2;2;13;Update;Elements;167197|404236|723178
NMF;Q1;2;2;14;Update;Time;2342600
NMF;Q1;2;2;14;Update;Memory;69677056
NMF;Q1;2;2;14;Update;Elements;167197|404236|723178
NMF;Q1;2;2;15;Update;Time;2349700
NMF;Q1;2;2;15;Update;Memory;69677056
NMF;Q1;2;2;15;Update;Elements;167197|404236|723178
NMF;Q1;2;2;16;Update;Time;2375700
NMF;Q1;2;2;16;Update;Memory;69677056
NMF;Q1;2;2;16;Update;Elements;167197|404236|723178
NMF;Q1;2;2;17;Update;Time;3132900
NMF;Q1;2;2;17;Update;Memory;69677056
NMF;Q1;2;2;17;Update;Elements;167197|404236|723178
NMF;Q1;2;2;18;Update;Time;2431400
NMF;Q1;2;2;18;Update;Memory;69677056
NMF;Q1;2;2;18;Update;Elements;167197|404236|723178
NMF;Q1;2;2;19;Update;Time;2373700
NMF;Q1;2;2;19;Update;Memory;69677056
NMF;Q1;2;2;19;Update;Elements;167197|404236|723178
NMF;Q1;2;2;20;Update;Time;2357700
NMF;Q1;2;2;20;Update;Memory;69677056
NMF;Q1;2;2;20;Update;Elements;167197|404236|723178
NMF;Q1;4;0;0;Initialization;Time;289751500
NMF;Q1;4;0;0;Initialization;Memory;63520768
NMF;Q1;4;0;0;Load;Time;134193900
NMF;Q1;4;0;0;Load;Memory;75350016
NMF;Q1;4;0;0;Initial;Time;12491400
NMF;Q1;4;0;0;Initial;Memory;75350016
NMF;Q1;4;0;0;Initial;Elements;723221|167197|571529
NMF;Q1;4;0;1;Update;Time;6295100
NMF;Q1;4;0;1;Update;Memory;75862016
NMF;Q1;4;0;1;Update;Elements;723221|167197|571529
NMF;Q1;4;0;2;Update;Time;6865000
NMF;Q1;4;0;2;Update;Memory;75862016
NMF;Q1;4;0;2;Update;Elements;723221|404236|167197
NMF;Q1;4;0;3;Update;Time;5018300
NMF;Q1;4;0;3;Update;Memory;75862016
NMF;Q1;4;0;3;Update;Elements;723221|404236|167197
NMF;Q1;4;0;4;Update;Time;5689300
NMF;Q1;4;0;4;Update;Memory;75862016
NMF;Q1;4;0;4;Update;Elements;723221|404236|167197
NMF;Q1;4;0;5;Update;Time;4994500
NMF;Q1;4;0;5;Update;Memory;75862016
NMF;Q1;4;0;5;Update;Elements;723221|404236|167197
NMF;Q1;4;0;6;Update;Time;4984300
NMF;Q1;4;0;6;Update;Memory;75862016
NMF;Q1;4;0;6;Update;Elements;723221|404236|167197
NMF;Q1;4;0;7;Update;Time;4984500
NMF;Q1;4;0;7;Update;Memory;75862016
NMF;Q1;4;0;7;Update;Elements;723221|404236|167197
NMF;Q1;4;0;8;Update;Time;5038200
NMF;Q1;4;0;8;Update;Memory;75862016
NMF;Q1;4;0;8;Update;Elements;723221|404236|167197
NMF;Q1;4;0;9;Update;Time;5010900
NMF;Q1;4;0;9;Update;Memory;75862016
NMF;Q1;4;0;9;Update;Elements;723221|404236|167197
NMF;Q1;4;0;10;Update;Time;5001700
NMF;Q1;4;0;10;Update;Memory;75862016
NMF;Q1;4;0;10;Update;Elements;723221|404236|167197
NMF;Q1;4;0;11;Update;Time;5039100
NMF;Q1;4;0;11;Update;Memory;75862016
NMF;Q1;4;0;11;Update;Elements;723221|404236|167197
NMF;Q1;4;0;12;Update;Time;5035100
NMF;Q1;4;0;12;Update;Memory;75862016
NMF;Q1;4;0;12;Update;Elements;723221|404236|167197
NMF;Q1;4;0;13;Update;Time;5077000
NMF;Q1;4;0;13;Update;Memory;75862016
NMF;Q1;4;0;13;Update;Elements;723221|404236|167197
NMF;Q1;4;0;14;Update;Time;5113400
NMF;Q1;4;0;14;Update;Memory;75862016
NMF;Q1;4;0;14;Update;Elements;723221|404236|167197
NMF;Q1;4;0;15;Update;Time;5083500
NMF;Q1;4;0;15;Update;Memory;75862016
NMF;Q1;4;0;15;Update;Elements;723221|404236|167197
NMF;Q1;4;0;16;Update;Time;5083000
NMF;Q1;4;0;16;Update;Memory;75862016
NMF;Q1;4;0;16;Update;Elements;723221|404236|167197
NMF;Q1;4;0;17;Update;Time;5177800
NMF;Q1;4;0;17;Update;Memory;75862016
NMF;Q1;4;0;17;Update;Elements;723221|404236|167197
NMF;Q1;4;0;18;Update;Time;5127600
NMF;Q1;4;0;18;Update;Memory;75862016
NMF;Q1;4;0;18;Update;Elements;723221|404236|167197
NMF;Q1;4;0;19;Update;Time;5152700
NMF;Q1;4;0;19;Update;Memory;75862016
NMF;Q1;4;0;19;Update;Elements;723221|404236|167197
NMF;Q1;4;0;20;Update;Time;5193300
NMF;Q1;4;0;20;Update;Memory;75862016
NMF;Q1;4;0;20;Update;Elements;723221|167197|404236
NMF;Q1;4;1;0;Initialization;Time;293748100
NMF;Q1;4;1;0;Initialization;Memory;63721472
NMF;Q1;4;1;0;Load;Time;134510100
NMF;Q1;4;1;0;Load;Memory;75620352
NMF;Q1;4;1;0;Initial;Time;12385600
NMF;Q1;4;1;0;Initial;Memory;75620352
NMF;Q1;4;1;0;Initial;Elements;723221|167197|571529
NMF;Q1;4;1;1;Update;Time;6152100
NMF;Q1;4;1;1;Update;Memory;76132352
NMF;Q1;4;1;1;Update;Elements;723221|167197|571529
NMF;Q1;4;1;2;Update;Time;6701200
NMF;Q1;4;1;2;Update;Memory;76132352
NMF;Q1;4;1;2;Update;Elements;723221|404236|167197
NMF;Q1;4;1;3;Update;Time;4809600
NMF;Q1;4;1;3;Update;Memory;76132352
NMF;Q1;4;1;3;Update;Elements;723221|404236|167197
NMF;Q1;4;1;4;Update;Time;5546400
NMF;Q1;4;1;4;Update;Memory;76132352
NMF;Q1;4;1;4;Update;Elements;723221|404236|167197
NMF;Q1;4;1;5;Update;Time;4818100
NMF;Q1;4;1;5;Update;Memory;76132352
NMF;Q1;4;1;5;Update;Elements;723221|404236|167197
NMF;Q1;4;1;6;Update;Time;4827600
NMF;Q1;4;1;6;Update;Memory;76132352
NMF;Q1;4;1;6;Update;Elements;723221|404236|167197
NMF;Q1;4;1;7;Update;Time;4853200
NMF;Q1;4;1;7;Update;Memory;76132352
NMF;Q1;4;1;7;Update;Elements;723221|404236|167197
NMF;Q1;4;1;8;Update;Time;4940700
NMF;Q1;4;1;8;Update;Memory;76132352
NMF;Q1;4;1;8;Update;Elements;723221|404236|167197
NMF;Q1;4;1;9;Update;Time;4904400
NMF;Q1;4;1;9;Update;Memory;76132352
NMF;Q1;4;1;9;Update;Elements;723221|404236|167197
NMF;Q1;4;1;10;Update;Time;4830700
NMF;Q1;4;1;10;Update;Memory;76132352
NMF;Q1;4;1;10;Update;Elements;723221|404236|167197
NMF;Q1;4;1;11;Update;Time;4869500
NMF;Q1;4;1;11;Update;Memory;76132352
NMF;Q1;4;1;11;Update;Elements;723221|404236|167197
NMF;Q1;4;1;12;Update;Time;4850000
NMF;Q1;4;1;12;Update;Memory;76132352
NMF;Q1;4;1;12;Update;Elements;723221|404236|167197
NMF;Q1;4;1;13;Update;Time;4985900
NMF;Q1;4;1;13;Update;Memory;76132352
NMF;Q1;4;1;13;Update;Elements;723221|404236|167197
NMF;Q1;4;1;14;Update;Time;4932200
NMF;Q1;4;1;14;Update;Memory;76132352
NMF;Q1;4;1;14;Update;Elements;723221|404236|167197
NMF;Q1;4;1;15;Update;Time;4945000
NMF;Q1;4;1;15;Update;Memory;76132352
NMF;Q1;4;1;15;Update;Elements;723221|404236|167197
NMF;Q1;4;1;16;Update;Time;5021000
NMF;Q1;4;1;16;Update;Memory;76132352
NMF;Q1;4;1;16;Update;Elements;723221|404236|167197
NMF;Q1;4;1;17;Update;Time;5055700
NMF;Q1;4;1;17;Update;Memory;76132352
NMF;Q1;4;1;17;Update;Elements;723221|404236|167197
