Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
Naiad-1-Thread;Q1;4;0;8;Update;Time;1286400
Naiad-1-Thread;Q1;4;0;8;Update;Memory;74334208
Naiad-1-Thread;Q1;4;0;8;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;9;Update;Time;2493100
Naiad-1-Thread;Q1;4;0;9;Update;Memory;74358784
Naiad-1-Thread;Q1;4;0;9;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;10;Update;Time;1742200
Naiad-1-Thread;Q1;4;0;10;Update;Memory;75157504
Naiad-1-Thread;Q1;4;0;10;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;11;Update;Time;2090200
Naiad-1-Thread;Q1;4;0;11;Update;Memory;77271040
Naiad-1-Thread;Q1;4;0;11;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;12;Update;Time;1764900
Naiad-1-Thread;Q1;4;0;12;Update;Memory;77275136
Naiad-1-Thread;Q1;4;0;12;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;13;Update;Time;606300
Naiad-1-Thread;Q1;4;0;13;Update;Memory;77275136
Naiad-1-Thread;Q1;4;0;13;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;14;Update;Time;1440700
Naiad-1-Thread;Q1;4;0;14;Update;Memory;77275136
Naiad-1-Thread;Q1;4;0;14;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;15;Update;Time;2225500
Naiad-1-Thread;Q1;4;0;15;Update;Memory;78065664
Naiad-1-Thread;Q1;4;0;15;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;16;Update;Time;1438500
Naiad-1-Thread;Q1;4;0;16;Update;Memory;78065664
Naiad-1-Thread;Q1;4;0;16;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;17;Update;Time;1375400
Naiad-1-Thread;Q1;4;0;17;Update;Memory;78065664
Naiad-1-Thread;Q1;4;0;17;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;18;Update;Time;1580200
Naiad-1-Thread;Q1;4;0;18;Update;Memory;78069760
Naiad-1-Thread;Q1;4;0;18;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;19;Update;Time;1469600
Naiad-1-Thread;Q1;4;0;19;Update;Memory;78069760
Naiad-1-Thread;Q1;4;0;19;Update;Elements;723221|404236|167197
Naiad-1-Thread;Q1;4;0;20;Update;Time;1636000
Naiad-1-Thread;Q1;4;0;20;Update;Memory;78069760
Naiad-1-Thread;Q1;4;0;20;Update;Elements;723221|167197|404236
Naiad-1-Thread;Q2;4;0;0;Initialization;Time;539928600
Naiad-1-Thread;Q2;4;0;0;Initialization;Memory;34328576
Naiad-1-Thread;Q2;4;0;0;Load;Time;102931800
Naiad-1-Thread;Q2;4;0;0;Load;Memory;40218624
Naiad-1-Thread;Q2;4;0;0;Initial;Time;872367100
Naiad-1-Thread;Q2;4;0;0;Initial;Memory;81354752
Naiad-1-Thread;Q2;4;0;0;Initial;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;1;Update;Time;4364000
Naiad-1-Thread;Q2;4;0;1;Update;Memory;81514496
Naiad-1-Thread;Q2;4;0;1;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;2;Update;Time;1166400
Naiad-1-Thread;Q2;4;0;2;Update;Memory;81530880
Naiad-1-Thread;Q2;4;0;2;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;3;Update;Time;13589100
Naiad-1-Thread;Q2;4;0;3;Update;Memory;88711168
Naiad-1-Thread;Q2;4;0;3;Update;Elements;406915|406503|406944
Naiad-1-Thread;Q2;4;0;4;Update;Time;673600
Naiad-1-Thread;Q2;4;0;4;Update;Memory;88715264
