Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
SQLSolution;Q1;2;2;15;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;2;16;Update;Time;8463015
SQLSolution;Q1;2;2;16;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;2;17;Update;Time;11520605
SQLSolution;Q1;2;2;17;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;2;18;Update;Time;10311978
SQLSolution;Q1;2;2;18;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;2;19;Update;Time;8794277
SQLSolution;Q1;2;2;19;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;2;20;Update;Time;2582437
SQLSolution;Q1;2;2;20;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;3;0;Initialization;Time;927367736
SQLSolution;Q1;2;3;0;Load;Time;371104679
SQLSolution;Q1;2;3;0;Initial;Time;19060083
SQLSolution;Q1;2;3;0;Initial;Elements;167197|723178|404286
SQLSolution;Q1;2;3;1;Update;Time;23696239
SQLSolution;Q1;2;3;1;Update;Elements;167197|723178|404286
SQLSolution;Q1;2;3;2;Update;Time;17886842
SQLSolution;Q1;2;3;2;Update;Elements;167197|723178|404286
SQLSolution;Q1;2;3;3;Update;Time;5400500
SQLSolution;Q1;2;3;3;Update;Elements;167197|723178|404286
SQLSolution;Q1;2;3;4;Update;Time;9015621
SQLSolution;Q1;2;3;4;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;3;5;Update;Time;16379244
SQLSolution;Q1;2;3;5;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;3;6;Update;Time;11943140
SQLSolution;Q1;2;3;6;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;3;7;Update;Time;7946458
SQLSolution;Q1;2;3;7;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;3;8;Update;Time;8431585
SQLSolution;Q1;2;3;8;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;3;9;Update;Time;3079767
SQLSolution;Q1;2;3;9;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;3;10;Update;Time;10032673
SQLSolution;Q1;2;3;10;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;3;11;Update;Time;15596954
SQLSolution;Q1;2;3;11;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;3;12;Update;Time;7533857
SQLSolution;Q1;2;3;12;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;3;13;Update;Time;8003404
SQLSolution;Q1;2;3;13;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;3;14;Update;Time;2654979
SQLSolution;Q1;2;3;14;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;3;15;Update;Time;8642401
SQLSolution;Q1;2;3;15;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;3;16;Update;Time;8255213
SQLSolution;Q1;2;3;16;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;3;17;Update;Time;11894697
SQLSolution;Q1;2;3;17;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;3;18;Update;Time;10288453
SQLSolution;Q1;2;3;18;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;3;19;Update;Time;7545560
SQLSolution;Q1;2;3;19;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;3;20;Update;Time;2770152
SQLSolution;Q1;2;3;20;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;4;0;Initialization;Time;1018555672
SQLSolution;Q1;2;4;0;Load;Time;390787069
SQLSolution;Q1;2;4;0;Initial;Time;18199698
SQLSolution;Q1;2;4;0;Initial;Elements;167197|723178|404286
SQLSolution;Q1;2;4;1;Update;Time;24451531
SQLSolution;Q1;2;4;1;Update;Elements;167197|723178|404286
SQLSolution;Q1;2;4;2;Update;Time;19714179
SQLSolution;Q1;2;4;2;Update;Elements;167197|723178|404286
SQLSolution;Q1;2;4;3;Update;Time;5547129
SQLSolution;Q1;2;4;3;Update;Elements;167197|723178|404286
SQLSolution;Q1;2;4;4;Update;Time;9022804
SQLSolution;Q1;2;4;4;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;4;5;Update;Time;17045341
SQLSolution;Q1;2;4;5;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;4;6;Update;Time;12286644
SQLSolution;Q1;2;4;6;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;4;7;Update;Time;8772456
SQLSolution;Q1;2;4;7;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;4;8;Update;Time;9045855
SQLSolution;Q1;2;4;8;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;4;9;Update;Time;3140851
SQLSolution;Q1;2;4;9;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;4;10;Update;Time;9589111
SQLSolution;Q1;2;4;10;Update;Elements;404236|167197|723178
SQLSolution;Q1;2;4;11;Update;Time;14234785
SQLSolution;Q1;2;4;11;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;4;12;Update;Time;8845686
SQLSolution;Q1;2;4;12;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;4;13;Update;Time;9110413
SQLSolution;Q1;2;4;13;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;4;14;Update;Time;2683625
SQLSolution;Q1;2;4;14;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;4;15;Update;Time;8130866
SQLSolution;Q1;2;4;15;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;4;16;Update;Time;9367729
SQLSolution;Q1;2;4;16;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;4;17;Update;Time;12196965
SQLSolution;Q1;2;4;17;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;4;18;Update;Time;9844035
SQLSolution;Q1;2;4;18;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;4;19;Update;Time;7052528
SQLSolution;Q1;2;4;19;Update;Elements;167197|404236|723178
SQLSolution;Q1;2;4;20;Update;Time;2706383
